ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
6135	Najamba-7341_roof-1	Najamba		roof	dèbí\\dèbí	dèbí	d è b í	d è b í		0	8809	d è b í
6136	Nanga-7341_roof-1	Nanga		roof	dɛ̌w ~ dɛ̀wí	dɛ̌w	d ɛ̌ w			0	8801	d ɛ̌ w
6137	Nanga-7341_roof-2	Nanga		roof	dɛ̌w ~ dɛ̀wí	dɛ̀wí	d ɛ̀ w í			0	8809	d ɛ̀ w í
6138	Penange-7341_roof-1	Penange		roof	dógó	dóɡó	d ó ɡ ó			0	8810	d ó ɡ ó
6139	PergeTegu-7341_roof-1	PergeTegu		roof	tèmbèkú:	tè-mbè-k-ú.ú	t è + m b è + k + ú ú			0	8801 8802 8803 8804	t è - + m b è + k - - + ú ú
6140	TebulUre-7341_roof-1	TebulUre		roof	ládúgɔ́	ládú-ɡɔ́	l á d ú + ɡ ɔ́			0	8811 8803	l á d ú + ɡ ɔ́ -
6141	Tiranige-7341_roof-1	Tiranige		roof	tèmbè	tè-mb-è	t è + m b + è			0	8801 8802 8812	t è - + m b - + è
6142	TogoKan-7341_roof-1	TogoKan		roof	kùⁿmɔ̀rú	kùⁿmɔ̀-rú	k ù ∼ m ɔ̀ + r ú			0	8813 8814	k ù ∼ m ɔ̀ + r ú
6143	TommoSoTongoTongo-7341_roof-1	TommoSoTongoTongo		roof	dɛ̀mbɛ́	dɛ̀-mb-ɛ́	d ɛ̀ + m b + ɛ́			0	8801 8802 8812	d ɛ̀ - + m b - + ɛ́
6144	ToroTegu-7341_roof-1	ToroTegu		roof	dómókù	dómó-kù	d ó m ó + k ù			0	8807 8805	d ó m ó + - k ù -
6145	YandaDom-7341_roof-1	YandaDom		roof	dɛ̀bù	dɛ̀bù	d ɛ̀ b ù			0	8809	d ɛ̀ b ù
6146	YornoSo-7341_roof-1	YornoSo		roof	dǎ:, dà:kû:	dà.àkú.ù	d à à k ú ù			0	8815	d à à k ú ù
3198	BankanTey-7348_root-1	BankanTey		root	wòrú	wòrú	w ò r ú			1	8842	w ò - r ú
3199	BenTey-7348_root-1	BenTey		root	wé:rí	wé.érí	w é é r í			1	8842	w é é r í
3200	Bunoge-7348_root-1	Bunoge		root	kàjè ("tendon"), bùsùllè	bùsù-llè	b ù s ù + l l è			1	8843 8844	b ù s ù + l l è
3201	Bunoge-7348_root-2	Bunoge		root	kàjè ("tendon"), bùsùllè	bùsù-llè	b ù s ù + l l è			1	8843 8844	b ù s ù + l l è
3202	DogulDomBendiely-7348_root-1	DogulDomBendiely		root	kásò	kásò	k á s ò			1	8845	k á s ò -
3203	DogulDomKundialang-7348_root-1	DogulDomKundialang		root	kásò:	kásò.ò	k á s ò ò			1	8845	k á s ò ò
3204	DonnoSo-7348_root-1	DonnoSo		root	kádù	kádù	k á d ù			1	8845	k á d ù -
3205	Gourou-7348_root-1	Gourou		root	ké:ⁿ	ké-éⁿ	k é + é ∼			1	8846 8847	k é - + é ∼
3206	JamsayDouentza-7348_root-1	JamsayDouentza		root	bɔ̀rɔ̀cé:ŋ, cé:ŋ	tʃé.éŋ	t ʃ é é ŋ			1	8848	t ʃ é é ŋ
3207	Mombo-7348_root-1	Mombo		root	kágì	káɡì	k á ɡ ì			1	8849	k á ɡ ì
3208	Najamba-7348_root-1	Najamba		root	wǒlŋgó\\wòlé	wǒl-ŋɡ-ó	w ǒ l + ŋ ɡ + ó	w ò l é		1	8850 8851 8852	w ǒ l - + ŋ ɡ + ó
3209	Nanga-7348_root-1	Nanga		root	wè:rî	wè.èrî	w è è r î			1	8842	w è è r î
3210	Penange-7348_root-1	Penange		root	dúl	dúl	d ú l			1	8853	d ú l -
3211	PergeTegu-7348_root-1	PergeTegu		root	ké:ŋgú	ké.é-ŋɡ-ú	k é é + ŋ ɡ + ú			1	8846 8851 8854	k é é + ŋ ɡ + ú
3212	TebulUre-7348_root-1	TebulUre		root	díné	díné	d í n é			1	8855	d í n é
3213	Tiranige-7348_root-1	Tiranige		root	yìlìŋgè	yìlì-ŋɡ-è	j ì l ì + ŋ ɡ + è			1	8856 8851 8857	j ì l ì + ŋ ɡ + è
3214	TogoKan-7348_root-1	TogoKan		root	bɔ̀rɔ̀dí: ~ bɔ̀:dí:	bɔ̀.ɔ̀dí.í	b ɔ̀ ɔ̀ d í í			1	8858	b ɔ̀ ɔ̀ d í í
3215	TommoSoTongoTongo-7348_root-1	TommoSoTongoTongo		root	wélú	wélú	w é l ú			1	8850	w é l ú
3217	ToroTegu-7348_root-1	ToroTegu		root	wóró	wóró	w ó r ó			1	8842	w ó - r ó
3218	YandaDom-7348_root-1	YandaDom		root	dìlú, dǐl	dìlú	d ì l ú			1	8853	d ì l ú
3219	YandaDom-7348_root-2	YandaDom		root	dìlú, dǐl	dǐl	d ǐ l			1	8853	d ǐ l -
3220	YornoSo-7348_root-1	YornoSo		root	wél	wél	w é l			1	8850	w é l -
12945	BankanTey-7356_ropecord-1	BankanTey		rope, cord	sòŋgú	sò-ŋɡ-ú	s ò + ŋ ɡ + ú			1	8874 8875 8876	s ò + ŋ ɡ + ú
12946	BenTey-7356_ropecord-1	BenTey		rope, cord	sùŋgú	sù-ŋɡ-ú	s ù + ŋ ɡ + ú			1	8877 8875 8876	s ù - - + ŋ ɡ + ú
12947	Bunoge-7356_ropecord-1	Bunoge		rope, cord	síŋgì	sí-ŋɡ-ì	s í + ŋ ɡ + ì			1	8878 8875 8879	s í - - - + ŋ ɡ + ì
12948	DogulDomBendiely-7356_ropecord-1	DogulDomBendiely		rope, cord	síyìŋ	síyì-ŋ	s í j ì + ŋ			1	8878 8875	s í j ì - + ŋ -
12949	DogulDomKundialang-7356_ropecord-1	DogulDomKundialang		rope, cord	sǐ:ŋ (sǐ:ŋ yà:)	sì.íŋ	s ì í ŋ	s ì í ŋ + j à à		1	8878	s ì - í ŋ
12950	DonnoSo-7356_ropecord-1	DonnoSo		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1	8877	s ǔ ŋ -
12951	Gourou-7356_ropecord-1	Gourou		rope, cord	sùŋú	sùŋú	s ù ŋ ú			1	8877	s ù ŋ ú
12952	JamsayDouentza-7356_ropecord-1	JamsayDouentza		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1	8877	s ǔ ŋ -
12954	Mombo-7356_ropecord-1	Mombo		rope, cord	síŋgì	sí-ŋɡ-ì	s í + ŋ ɡ + ì			1	8878 8875 8879	s í - - - + ŋ ɡ + ì
12955	Najamba-7356_ropecord-1	Najamba		rope, cord	sǐ:ŋgó\\sǐ:	sì.í-ŋɡ-ó	s ì í + ŋ ɡ + ó	s ì í		1	8878 8875 8880	s ì - í - + ŋ ɡ + ó
12956	Nanga-7356_ropecord-1	Nanga		rope, cord	sěŋ ~ sèŋí	sěŋ	s ě ŋ			1	8881	s ě ŋ -
12957	Nanga-7356_ropecord-2	Nanga		rope, cord	sěŋ ~ sèŋí	sèŋí	s è ŋ í			1	8881	s è ŋ í
12958	Penange-7356_ropecord-1	Penange		rope, cord	síŋgì	sí-ŋɡ-ì	s í + ŋ ɡ + ì			1	8878 8875 8879	s í - - - + ŋ ɡ + ì
12959	PergeTegu-7356_ropecord-1	PergeTegu		rope, cord	sùŋgú	sù-ŋɡ-ú	s ù + ŋ ɡ + ú			1	8877 8875 8876	s ù - - + ŋ ɡ + ú
12960	TebulUre-7356_ropecord-1	TebulUre		rope, cord	sùŋgó	sù-ŋɡ-ó	s ù + ŋ ɡ + ó			1	8877 8875 8880	s ù - - + ŋ ɡ + ó
12961	Tiranige-7356_ropecord-1	Tiranige		rope, cord	síŋgí	sí-ŋɡ-í	s í + ŋ ɡ + í			1	8878 8875 8879	s í - - - + ŋ ɡ + í
12962	TogoKan-7356_ropecord-1	TogoKan		rope, cord	sùŋú	sùŋú	s ù ŋ ú			1	8877	s ù ŋ ú
12963	TommoSoTongoTongo-7356_ropecord-1	TommoSoTongoTongo		rope, cord	súm	sú-m	s ú + m			1	8877 8882	s ú - - + m
12964	ToroTegu-7356_ropecord-1	ToroTegu		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1	8877	s ǔ ŋ -
12965	YandaDom-7356_ropecord-1	YandaDom		rope, cord	sùŋ	sùŋ	s ù ŋ			1	8877	s ù ŋ -
12966	YornoSo-7356_ropecord-1	YornoSo		rope, cord	sǔm	sǔ-m	s ǔ + m			1	8877 8882	s ǔ - - + m
12739	BankanTey-7365_rottenadjective-1	BankanTey		rotten (adjective)	gɔ̀mú	ɡɔ̀m-ú	ɡ ɔ̀ m + ú			1	8917 8918	ɡ ɔ̀ m + ú
12740	BenTey-7365_rottenadjective-1	BenTey		rotten (adjective)	ɔ̀mbú	ɔ̀mb-ú	ɔ̀ m b + ú			1	8919 8918	- ɔ̀ - m b + ú
12741	Bunoge-7365_rottenadjective-1	Bunoge		rotten (adjective)	gɔ̀mɛ̀	ɡɔ̀m-ɛ̀	ɡ ɔ̀ m + ɛ̀			1	8917 8920	ɡ ɔ̀ m + ɛ̀
12742	DogulDomKundialang-7365_rottenadjective-1	DogulDomKundialang		rotten (adjective)	ɔ́mmɔ̀ŋ̀	ɔ́mmɔ̀ŋ	ɔ́ m m ɔ̀ ŋ			1	8921	ɔ́ m m ɔ̀ ŋ
12743	DonnoSo-7365_rottenadjective-1	DonnoSo		rotten (adjective)	ɔ́mmù	ɔ́mm-ù	ɔ́ m m + ù			1	8919 8918	- ɔ́ m m - + ù
12744	JamsayDouentza-7365_rottenadjective-1	JamsayDouentza		rotten (adjective)	ɔ̌y	ɔ̌-y	ɔ̌ + j			1	8922 8923	ɔ̌ + j
12746	Mombo-7365_rottenadjective-1	Mombo		rotten (adjective)	ɔ́mbɛ́	ɔ́mb-ɛ́	ɔ́ m b + ɛ́			1	8919 8920	- ɔ́ - m b + ɛ́
12747	Najamba-7365_rottenadjective-1	Najamba		rotten (adjective)	gɔ̀mɔ̂:\\gɔ̀mɛ̂:	ɡɔ̀mɔ́.ɔ̀	ɡ ɔ̀ m ɔ́ ɔ̀	ɡ ɔ̀ m ɛ́ ɛ̀		1	8924	ɡ ɔ̀ m ɔ́ ɔ̀ -
12748	Nanga-7365_rottenadjective-1	Nanga		rotten (adjective)	ɔ̀mbí	ɔ̀mb-í	ɔ̀ m b + í			1	8919 8925	- ɔ̀ - m b + í
12749	Penange-7365_rottenadjective-1	Penange		rotten (adjective)	gɔ̀mɛ̀	ɡɔ̀m-ɛ̀	ɡ ɔ̀ m + ɛ̀			1	8917 8920	ɡ ɔ̀ m + ɛ̀
12750	PergeTegu-7365_rottenadjective-1	PergeTegu		rotten (adjective)	ɔ̀mbú	ɔ̀mb-ú	ɔ̀ m b + ú			1	8919 8918	- ɔ̀ - m b + ú
12751	TebulUre-7365_rottenadjective-1	TebulUre		rotten (adjective)	gɔ́mɛ̀://gɔ́mgɔ̀//gɔ́mbɔ̀	ɡɔ́mɛ̀.ɛ̀	ɡ ɔ́ m ɛ̀ ɛ̀	ɡ ɔ́ m + b ɔ̀		1	8924	ɡ ɔ́ m ɛ̀ ɛ̀ -
12752	Tiranige-7365_rottenadjective-1	Tiranige		rotten (adjective)	gɔ́mɛ́sá	ɡɔ́mɛ́s-á	ɡ ɔ́ m ɛ́ s + á			1	8924 8926	ɡ ɔ́ m ɛ́ - s + á
12753	TogoKan-7365_rottenadjective-1	TogoKan		rotten (adjective)	ɔ̀mú	ɔ̀m-ú	ɔ̀ m + ú			1	8919 8918	- ɔ̀ - m - + ú
12754	TommoSoTongoTongo-7365_rottenadjective-1	TommoSoTongoTongo		rotten (adjective)	ɔ́mmáádɛ̀, ɲɔ̌m	ɔ́mmáád-ɛ̀	ɔ́ m m á á ∼ d + ɛ̀			1	8927 8920	ɔ́ m m á á ∼ d + ɛ̀
12755	TommoSoTongoTongo-7365_rottenadjective-2	TommoSoTongoTongo		rotten (adjective)	ɔ́mmáádɛ̀, ɲɔ̌m	ɲɔ̌m	ɲ ɔ̌ m			1	8919	ɲ ɔ̌ - m -
12756	ToroTegu-7365_rottenadjective-1	ToroTegu		rotten (adjective)	ɔ́rɔ́	ɔ́r-ɔ́	ɔ́ r + ɔ́			1	8928 8922	ɔ́ r + ɔ́
12757	YandaDom-7365_rottenadjective-1	YandaDom		rotten (adjective)	gɔ̌m	ɡɔ̌m	ɡ ɔ̌ m			1	8917	ɡ ɔ̌ m
12758	YornoSo-7365_rottenadjective-1	YornoSo		rotten (adjective)	ɔ̀mú	ɔ̀m-ú	ɔ̀ m + ú			1	8919 8918	- ɔ̀ - m - + ú
4691	BankanTey-7445_salt-1	BankanTey		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4692	BenTey-7445_salt-1	BenTey		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4693	Bunoge-7445_salt-1	Bunoge		salt	kómúnù	kómú-nù	k ó m ú + n ù			1	8953 8951	k ó m ú + n ù - -
4694	DogulDomBendiely-7445_salt-1	DogulDomBendiely		salt	nèém	nèé-m	n è é + m			1	8951 8952	n è é - + m -
4695	DogulDomKundialang-7445_salt-1	DogulDomKundialang		salt	něm	ně-m	n ě + m			1	8951 8952	n ě - - + m -
4696	DonnoSo-7445_salt-1	DonnoSo		salt	něŋ	něŋ	n ě ŋ			1	8951	n ě - ŋ
4697	Gourou-7445_salt-1	Gourou		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4698	JamsayDouentza-7445_salt-1	JamsayDouentza		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4699	Mombo-7445_salt-1	Mombo		salt	nêwⁿ	nêw.-n	n ê w + n			1	8954 8951	n ê w + n - - -
4700	Najamba-7445_salt-1	Najamba		salt	nɛ̌mgó\\nɛ̀mɛ́	nɛ̌m-ɡó	n ɛ̌ m + ɡ ó	n ɛ̀ m ɛ́		1	8955 8953	n ɛ̌ m + ɡ ó - -
4701	Nanga-7445_salt-1	Nanga		salt	nɛ̀:mí	nɛ̀.ɛ̀-mí	n ɛ̀ ɛ̀ + m í			1	8951 8952	n ɛ̀ ɛ̀ - + m í
4702	Penange-7445_salt-1	Penange		salt	nɛ̀m	nɛ̀-m	n ɛ̀ + m			1	8951 8952	n ɛ̀ - - + m -
4703	PergeTegu-7445_salt-1	PergeTegu		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4704	TebulUre-7445_salt-1	TebulUre		salt	nèmé	nè-mé	n è + m é			1	8951 8952	n è - - + m é
4705	Tiranige-7445_salt-1	Tiranige		salt	nɛ́wⁿ	nɛ́w.-n	n ɛ́ w + n			1	8956 8951	n ɛ́ w + n - - -
4706	TogoKan-7445_salt-1	TogoKan		salt	mɛ̌:	mɛ̀-ɛ́	m ɛ̀ + ɛ́			1	8952 8957	m ɛ̀ + ɛ́
4707	TommoSoTongoTongo-7445_salt-1	TommoSoTongoTongo		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
4709	ToroTegu-7445_salt-1	ToroTegu		salt	nɛ̌ŋ	nɛ̌ŋ	n ɛ̌ ŋ			1	8951	n ɛ̌ - ŋ
4710	YandaDom-7445_salt-1	YandaDom		salt	nɛ̀m	nɛ̀-m	n ɛ̀ + m			1	8951 8952	n ɛ̀ - - + m -
4711	YornoSo-7445_salt-1	YornoSo		salt	nɛ̌m	nɛ̌-m	n ɛ̌ + m			1	8951 8952	n ɛ̌ - - + m -
5649	BankanTey-7459_sandsandysoil-1	BankanTey		sand, sandy soil	sùmbày bú:rù	sù-mbà-y_-bú.úrù	s ù + m b à + j + b ú ú r ù			1	8990 8991 8992 8993	s ù - - + m b à + j - - - + b ú ú r ù
5650	BenTey-7459_sandsandysoil-1	BenTey		sand, sandy soil	sùmòysô:	sùmò-ysó.ò	s ù m ò + j s ó ò			1	8994 8992	s ù m ò + j s ó ò
5651	Bunoge-7459_sandsandysoil-1	Bunoge		sand, sandy soil	só:njà	só.ón-jà	s ó ó n + d ʒ à			1	8995 8996	s ó ó n + d ʒ à
5652	DogulDomBendiely-7459_sandsandysoil-1	DogulDomBendiely		sand, sandy soil	sòònnò ísílɛ́	sòòn-nò_ísílɛ́	s ò ò n + n ò + í s í l ɛ́			1	8995 8997 8998	s ò ò n + n ò + í s í l ɛ́
5653	DogulDomKundialang-7459_sandsandysoil-1	DogulDomKundialang		sand, sandy soil	sɔ̀nnɔ̀ ísìlè	sɔ̀n-nɔ̀_ísìlè	s ɔ̀ n + n ɔ̀ + í s ì l è			1	8995 8997 8998	s ɔ̀ - n + n ɔ̀ + í s ì l è
5654	DonnoSo-7459_sandsandysoil-1	DonnoSo		sand, sandy soil	sɔ̀lɔ̀mmɔ́	sɔ̀lɔ̀-m-mɔ́	s ɔ̀ l ɔ̀ + m + m ɔ́			1	8990 8991 8994	s ɔ̀ l ɔ̀ + m - - + - - m ɔ́
5655	Gourou-7459_sandsandysoil-1	Gourou		sand, sandy soil	sìsɔ̌m	sìsɔ̌-m	s ì s ɔ̌ + m			1	8999 8991	- s ì s ɔ̌ + m - -
5656	JamsayDouentza-7459_sandsandysoil-1	JamsayDouentza		sand, sandy soil	sìsɔ̌m, sùsɔ̌m	sìsɔ̌-m	s ì s ɔ̌ + m			1	8999 8991	- s ì s ɔ̌ + m - -
5657	JamsayDouentza-7459_sandsandysoil-2	JamsayDouentza		sand, sandy soil	sìsɔ̌m, sùsɔ̌m	sùsɔ̌-m	s ù s ɔ̌ + m			1	8999 8991	- s ù s ɔ̌ + m - -
5659	Mombo-7459_sandsandysoil-1	Mombo		sand, sandy soil	sóyndà	sóy-nd-à	s ó j + n d + à			1	9000 9001 9002	s ó j + n d + à
5660	Najamba-7459_sandsandysoil-1	Najamba		sand, sandy soil	sɔ̀ⁿnɛ́ndɛ̀	sɔ̀.n-nɛ́-nd-ɛ̀	s ɔ̀ ∼ + n ɛ́ + n d + ɛ̀			1	9003 8997 9001 9004	s ɔ̀ ∼ + n ɛ́ + n d + ɛ̀
5661	Nanga-7459_sandsandysoil-1	Nanga		sand, sandy soil	sɔ̀:mbɔ̀ sɛ́:rⁿɛ̀, sɛ́:rⁿɛ̀	sɛ́.ɛ́r.-nɛ̀	s ɛ́ ɛ́ r + n ɛ̀			1	9005 8997	s ɛ́ ɛ́ r + n ɛ̀
5662	Penange-7459_sandsandysoil-1	Penange		sand, sandy soil	sòyndà	sòy-nd-à	s ò j + n d + à			1	9000 9001 9002	s ò j + n d + à
5663	PergeTegu-7459_sandsandysoil-1	PergeTegu		sand, sandy soil	sùsǔm	sùsǔ-m	s ù s ǔ + m			1	8999 8991	- s ù s ǔ + m - -
5664	TebulUre-7459_sandsandysoil-1	TebulUre		sand, sandy soil	sɔ̀lmɔ́	sɔ̀l-mɔ́	s ɔ̀ l + m ɔ́			1	8990 8994	s ɔ̀ l - + - - m ɔ́
5665	Tiranige-7459_sandsandysoil-1	Tiranige		sand, sandy soil	síyɔ́wⁿ	síyɔ́-w.n	s í j ɔ́ + w ∼			1	9006 9007	s í j ɔ́ + w ∼
5666	TogoKan-7459_sandsandysoil-1	TogoKan		sand, sandy soil	sɔ̀ⁿ̀sɔ̀nɔ́	sɔ̀.n-sɔ̀nɔ́	s ɔ̀ ∼ + s ɔ̀ n ɔ́			1	8995 9008	s ɔ̀ - ∼ + s ɔ̀ n ɔ́
5667	TommoSoTongoTongo-7459_sandsandysoil-1	TommoSoTongoTongo		sand, sandy soil	sɔ̀lùmɔ́	sɔ̀lù-mɔ́	s ɔ̀ l ù + m ɔ́			1	8990 8994	s ɔ̀ l ù + - - m ɔ́
5668	ToroTegu-7459_sandsandysoil-1	ToroTegu		sand, sandy soil	ìsòsúměy	ìsòsú-měy	ì s ò s ú + m ě j			1	8999 9009	ì s ò s ú + m ě j
5669	YandaDom-7459_sandsandysoil-1	YandaDom		sand, sandy soil	sɔ̀nzɔ̀m	sɔ̀n-zɔ̀-m	s ɔ̀ n + z ɔ̀ + m			1	8995 8990 8991	s ɔ̀ - n + z ɔ̀ - - + m - -
5670	YornoSo-7459_sandsandysoil-1	YornoSo		sand, sandy soil	sùsǒm	sùsǒ-m	s ù s ǒ + m			1	8999 8991	- s ù s ǒ + m - -
10301	BenTey-7475_say-1	BenTey		say	gǔyⁿ	ɡǔ	ɡ ǔ			1	9043	ɡ ǔ -
10302	Bunoge-7475_say-1	Bunoge		say	ʔúnɛ̀, tá:yè	ʔún-ɛ̀	ʔ ú n + ɛ̀			1	9044 9045	ʔ ú n + ɛ̀
10303	Bunoge-7475_say-2	Bunoge		say	ʔúnɛ̀, tá:yè	tá.áy-è	t á á j + è			1	9055 9045	t á á j + è
10304	DogulDomBendiely-7475_say-1	DogulDomBendiely		say	gìnɛ́, pòlé	ɡìn-ɛ́	ɡ ì n + ɛ́			1	9046 9045	ɡ ì n + ɛ́
10305	DogulDomBendiely-7475_say-2	DogulDomBendiely		say	gìnɛ́, pòlé	pòl-é	p ò l + é			1	9053 9045	p ò l + é
10306	DogulDomKundialang-7475_say-1	DogulDomKundialang		say	gìnɛ́, pɔ́lɛ̀	ɡìn-ɛ́	ɡ ì n + ɛ́			1	9046 9045	ɡ ì n + ɛ́
10307	DogulDomKundialang-7475_say-2	DogulDomKundialang		say	gìnɛ́, pɔ́lɛ̀	pɔ́l-ɛ̀	p ɔ́ l + ɛ̀			1	9053 9045	p ɔ́ l + ɛ̀
10308	DonnoSo-7475_say-1	DonnoSo		say	gɛ̌:	ɡɛ̀-ɛ́	ɡ ɛ̀ + ɛ́			1	9047 9045	ɡ ɛ̀ + ɛ́
10309	Gourou-7475_say-1	Gourou		say	gɛ̀	ɡ-ɛ̀	ɡ + ɛ̀			1	9047 9045	ɡ - + ɛ̀
10310	JamsayDouentza-7475_say-1	JamsayDouentza		say	gá:, gà, jɛ̀	ɡá-á	ɡ á + á			1	9047 9048	ɡ á + á
10311	JamsayDouentza-7475_say-2	JamsayDouentza		say	gá:, gà, jɛ̀	ɡà	ɡ à			1	9047	ɡ à
10312	JamsayDouentza-7475_say-3	JamsayDouentza		say	gá:, gà, jɛ̀	dʒ-ɛ̀	d ʒ + ɛ̀			1	9056 9045	d ʒ + ɛ̀
10315	Najamba-7475_say-1	Najamba		say	gìnɛ́	ɡìn-ɛ́	ɡ ì n + ɛ́			1	9046 9045	ɡ ì n + ɛ́
10316	Nanga-7475_say-1	Nanga		say	kíyɛ́	kíy-ɛ́	k í j + ɛ́			1	9049 9045	k í j + ɛ́
10317	Penange-7475_say-1	Penange		say	dám ('speak, say'), nɛ́ ('say')	n-ɛ́	n + ɛ́			1	9050 9045	n - + ɛ́
10318	PergeTegu-7475_say-1	PergeTegu		say	gá:	ɡá-á	ɡ á + á			1	9047 9048	ɡ á + á
10319	TebulUre-7475_say-1	TebulUre		say	tágá (tágátì), jǐn (jǐntì), ɔ́rú (ɔ́rtì)	ɔ́r-ú	ɔ́ r + ú			1	9051 9052	ɔ́ r + ú
10320	TogoKan-7475_say-1	TogoKan		say	pórù\\pɔ́nɔ́	pɔ́n-ɔ́	p ɔ́ n + ɔ́			1	9053 9054	p ɔ́ n + ɔ́
10321	TommoSoTongoTongo-7475_say-1	TommoSoTongoTongo		say	gɛ̀	ɡ-ɛ̀	ɡ + ɛ̀			1	9047 9045	ɡ - + ɛ̀
10322	ToroTegu-7475_say-1	ToroTegu		say	gá\\gá	ɡá	ɡ á			1	9047	ɡ á
10323	YandaDom-7475_say-1	YandaDom		say	dǎm\\dàmàlí, gǔn\\gùnɛ́ ~ gùrⁿɛ́	ɡùr-.nɛ́	ɡ ù r + n ɛ́			1	9043 9050	ɡ ù r + n ɛ́
10324	YandaDom-7475_say-2	YandaDom		say	dǎm\\dàmàlí, gǔn\\gùnɛ́ ~ gùrⁿɛ́	ɡùr-.nɛ́	ɡ ù r + n ɛ́			1	9043 9050	ɡ ù r + n ɛ́
10325	YornoSo-7475_say-1	YornoSo		say	gɛ̌\\gɛ̌	ɡ-ɛ̌	ɡ + ɛ̌			1	9047 9045	ɡ - + ɛ̌
14966	BankanTey-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	BankanTey		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	túkúsú xxx	túk-ú-sú	t ú k + ú + s ú			1	9087 9088 9089	t ú k + ú + s ú
14967	BenTey-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	BenTey		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	túgúsó, púgúsí	túɡ-ú-só	t ú ɡ + ú + s ó			1	9087 9088 9089	t ú ɡ + ú + s ó
14968	BenTey-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-2	BenTey		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	túgúsó, púgúsí	púɡ-ú-sí	p ú ɡ + ú + s í			1	9092 9088 9089	p ú ɡ + ú + s í
14969	Bunoge-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	Bunoge		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	gígɛ̀	ɡíɡ-ɛ̀	ɡ í ɡ + ɛ̀			1	9090 9091	ɡ í - ɡ + ɛ̀
14970	DonnoSo-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	DonnoSo		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	púgòdò\\púgùdì	púɡ-ò-dò	p ú ɡ + ò + d ò			1	9092 9093 9094	p ú ɡ + ò + d ò
14971	JamsayDouentza-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	JamsayDouentza		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	púgújɔ́	púɡ-ú-dʒ-ɔ́	p ú ɡ + ú + d ʒ + ɔ́			1	9092 9088 9095 9093	p ú ɡ + ú + d ʒ + ɔ́
14972	Mombo-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	Mombo		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	gúgɛ́	ɡúɡ-ɛ́	ɡ ú ɡ + ɛ́			1	9090 9091	ɡ ú - ɡ + ɛ́
14973	Najamba-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	Najamba		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	túgújɛ́	túɡ-ú-dʒ-ɛ́	t ú ɡ + ú + d ʒ + ɛ́			1	9087 9088 9095 9091	t ú ɡ + ú + d ʒ + ɛ́
14974	Nanga-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	Nanga		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	túgúsó	túɡ-ú-só	t ú ɡ + ú + s ó			1	9087 9088 9089	t ú ɡ + ú + s ó
14975	Penange-7537_scrubwetclothinginwashingsuchthattwosurfacesofthegarmentrubtogetherbackandforth-1	Penange		scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth	gúŋgɛ́	ɡúŋɡ-ɛ́	ɡ ú ŋ ɡ + ɛ́			1	9090 9091	ɡ ú ŋ ɡ + ɛ́
